"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,138386891,121751329,1,5,36,"M",1,,36,0
2019,138383351,121751345,1,5,29,"M",1,,29,0
2019,138379544,121730881,3,5,57,"M",1,,57,0
2019,138379542,121730881,1,5,29,"F",1,,29,0
2019,138386892,121751329,2,5,25,"M",2,,25,0
2019,138379543,121730881,2,5,39,"M",1,,39,0
2019,138386942,121751377,1,5,28,"M",1,,28,0
2019,138386967,121751399,1,5,41,"F",1,,41,0
2019,138386972,121751404,1,5,20,"F",2,,20,0
2019,138383411,121751438,2,5,63,"M",1,,63,0
2019,138383410,121751438,1,5,51,"F",1,,51,0
2019,138387016,121751446,1,4,,"M",2,,,
2019,138387017,121751448,1,5,63,"M",1,,63,0
2019,138387019,121751450,1,5,23,"M",1,,23,0
2019,138387039,121751462,1,5,17,"M",2,,17,0
2019,138387042,121751471,1,4,,"U",0,,,
2019,138387053,121751482,1,5,24,"M",1,,24,0
2019,138379654,121751488,1,4,,"U",0,,,
2019,138383452,121751490,1,5,38,"M",1,,38,0
2019,138387075,121751505,1,5,31,"M",1,,31,0
2019,138383467,121751505,2,5,19,"M",1,,19,0
2019,138387079,121751508,1,4,,"U",0,,,
2019,138383480,121751525,3,5,22,"F",1,,22,0
2019,138387095,121751525,1,4,,"U",0,,,
2019,138387096,121751525,2,5,31,"M",1,,31,0
2019,138383486,121746961,1,4,,"U",0,,,
2019,138387115,121751538,1,5,42,"M",1,,42,0
2019,138379697,121751549,1,4,,"U",0,,,
2019,138379705,121731013,1,5,22,"M",2,,22,0
2019,138387142,121751563,1,5,48,"M",1,,48,0
2019,138383515,121746984,1,5,32,"M",2,,32,0
2019,138379713,121746985,1,5,25,"M",1,,25,0
2019,138387158,121751574,1,5,27,"M",1,,27,0
2019,138379720,121731024,1,5,27,"M",1,,27,0
2019,138387176,121751588,1,5,91,"M",1,,91,0
2019,138387177,121751590,1,5,22,"M",1,,22,0
2019,138387179,121751590,2,5,31,"M",1,,31,0
2019,138387183,121751593,1,4,,"U",0,,,
2019,138379739,121731039,1,5,24,"F",2,,24,0
2019,138387206,121751612,1,4,,"U",0,,,
2019,138383559,121751615,1,5,34,"M",1,,34,0
2019,138387228,121731075,1,4,,"M",2,,,
2019,138387242,121751650,1,5,46,"M",1,,46,0
2019,138383589,121751663,1,5,35,"M",2,,35,0
2019,138387284,121751686,1,5,41,"M",2,,41,0
2019,138387300,121751694,1,5,18,"M",2,,18,0
2019,138379832,121751694,2,5,45,"M",1,,45,0
2019,138379833,121751694,3,5,40,"M",2,,40,0
2019,138383637,121751712,1,4,,"U",0,,,
2019,138387328,121751722,1,5,47,"M",1,,47,0
2019,138387337,121751732,1,5,64,"F",1,,64,0
2019,138387347,121751747,1,4,,"U",0,,,
2019,138387348,121751747,2,4,,"F",1,,,
2019,138387367,121747120,1,5,45,"M",1,,45,0
2019,138387389,121751772,1,4,,"U",0,,,
2019,138387407,121751785,1,5,15,"M",2,,10,20
2019,138379915,121751800,1,5,56,"M",1,,56,0
2019,138387433,121751816,1,4,,"U",0,,,
2019,138387436,121751821,1,5,46,"F",1,,46,0
2019,138387450,121751836,1,5,28,"M",1,,28,0
2019,138387462,121751841,1,4,,"U",0,,,
2019,138387463,121751841,2,4,,"U",0,,,
2019,138383731,121751849,1,4,,"U",0,,,
2019,138387490,121751863,1,5,57,"M",1,,57,0
2019,138387510,121751874,1,5,30,"M",2,,30,0
2019,138387526,121751884,1,4,,"U",0,,,
2019,138387536,121751893,1,5,56,"M",2,,56,0
2019,138387545,121747213,1,4,,"U",0,,,
2019,138383775,121751903,1,5,30,"M",1,,30,0
2019,138390007,121751914,1,5,17,"M",1,,17,0
2019,138383803,121751925,1,4,,"U",0,,,
2019,138387593,121751929,1,5,21,"M",1,,21,0
2019,138383810,121751931,1,5,27,"F",1,,27,0
2019,138390033,121747253,1,4,,"U",0,,,
2019,138390043,121747262,1,5,49,"M",2,,49,0
2019,138387624,121751959,1,5,20,"F",2,,20,0
2019,138387625,121751959,2,5,39,"F",2,,39,0
2019,138383842,121751961,2,5,13,"F",2,,13,0
2019,138387628,121751961,1,5,14,"M",2,,14,0
2019,138390064,121751967,1,5,17,"M",2,,17,0
2019,138390077,121751975,1,5,32,"M",2,,32,0
2019,138387672,121747295,2,5,19,"M",2,,19,0
2019,138387673,121747295,3,5,16,"M",2,,16,0
2019,138387671,121747295,1,5,20,"M",2,,20,0
2019,138390090,121747299,1,5,31,"M",1,,31,0
2019,138387702,121756365,1,5,74,"M",1,,74,0
2019,138390123,121752021,1,4,,"U",0,,,
2019,138383897,121747321,1,5,46,"M",1,,46,0
2019,138390147,121756391,1,5,52,"M",1,,52,0
2019,138387771,121752069,1,5,22,"M",2,,22,0
2019,138387773,121752075,1,4,,"F",2,,,
2019,138383949,121752083,1,5,63,"M",2,,63,0
2019,138387788,121747365,1,5,41,"M",1,,41,0
2019,138383964,121756428,1,5,26,"M",2,,26,0
2019,138390197,121752112,1,5,50,"M",2,,50,0
2019,138387817,121756447,2,5,21,"F",1,,21,0
2019,138387816,121756447,1,5,38,"M",1,,38,0
2019,138383996,121752124,1,5,15,"M",2,,15,0
2019,138387875,121752160,1,4,,"U",0,,,
2019,138384030,121747427,1,5,40,"M",1,,40,0
2019,138387898,121752181,1,4,,"U",0,,,
2019,138390254,121752190,1,5,38,"F",1,,38,0
2019,138387924,121752201,1,4,,"U",0,,,
2019,137847711,121261362,0,,,"",,,,
2019,137837001,121238503,1,5,21,"M",2,,21,0
2019,137847715,121261366,0,,,"",,,,
2019,137850287,121266363,1,5,21,"M",2,,21,0
2019,137847718,121261369,1,5,40,"M",2,,40,0
2019,137837011,121261372,1,5,54,"M",2,,54,0
2019,137850303,121261379,0,,,"",,,,
2019,137850310,121238532,1,5,35,"F",1,,30,40
2019,137837048,121261393,1,5,36,"M",2,,36,0
2019,137837059,121238551,1,5,48,"M",2,,48,0
2019,137850328,121261402,1,5,35,"M",2,,35,0
2019,137837092,121261409,1,5,36,"M",0,,36,0
2019,137850357,121261417,0,,,"",,,,
2019,137850372,121238612,0,,,"",,,,
2019,137837144,121261430,1,5,31,"M",2,,31,0
2019,137837170,121261435,0,,,"",,,,
2019,137847804,121261445,1,5,21,"M",1,,21,0
2019,137847806,121261447,1,5,50,"M",1,,50,0
2019,137847814,121261453,0,,,"",,,,
2019,137837231,121261456,0,,,"",,,,
2019,137847823,121261461,1,5,19,"F",2,,19,0
2019,137850449,121261465,1,5,54,"M",1,,54,0
2019,137847833,121261475,1,5,57,"M",2,,57,0
2019,137837293,121261483,0,,,"",,,,
2019,137847849,121261488,1,5,33,"F",2,,33,0
2019,137847851,121261490,1,5,42,"M",2,,42,0
2019,137837315,121261492,1,5,37,"F",1,,37,0
2019,137847858,121261495,1,5,42,"M",2,,42,0
2019,137847860,121261497,1,5,35,"M",2,,35,0
2019,137837322,121261498,0,,,"",,,,
2019,138387939,121752211,1,5,34,"F",1,,34,0
2019,138387951,121752222,1,5,33,"F",1,,33,0
2019,138387957,121752228,1,4,,"U",0,,,
2019,138387961,121752231,1,4,,"U",0,,,
2019,138384081,121756527,1,4,,"U",0,,,
2019,138387973,121752239,1,5,51,"M",1,,51,0
2019,138387977,121752244,1,5,22,"M",2,,22,0
2019,138390301,121756538,1,5,45,"M",1,,45,0
2019,138390307,121752253,1,5,22,"M",2,,22,0
2019,138390316,121752266,1,5,37,"M",1,,37,0
2019,138384115,121747492,1,5,15,"M",1,,15,0
2019,138384129,121752284,1,4,,"U",0,,,
2019,138390340,121747510,1,5,22,"F",1,,22,0
2019,138384141,121756570,1,4,,"U",0,,,
2019,138388051,121756577,2,5,15,"F",1,,15,0
2019,138388050,121756577,1,5,14,"F",1,,14,0
2019,138390367,121752317,1,4,,"U",0,,,
2019,138384162,121752328,1,5,45,"F",2,,45,0
2019,138388082,121756589,1,5,54,"F",2,,54,0
2019,138388095,121752357,1,4,,"U",0,,,
2019,138390414,121756601,1,5,22,"M",2,,22,0
2019,138388108,121756601,3,5,23,"M",2,,23,0
2019,138384183,121756601,2,5,23,"M",2,,23,0
2019,138388115,121756608,2,5,27,"M",1,,27,0
2019,138388116,121756608,3,5,25,"M",2,,25,0
2019,138388114,121756608,1,5,21,"M",1,,21,0
2019,138390448,121747577,1,5,26,"F",1,,26,0
2019,138388148,121752398,1,4,,"U",0,,,
2019,138388152,121752401,1,4,,"U",0,,,
2019,138390472,121752409,1,5,41,"M",1,,41,0
2019,138390485,121747604,1,5,25,"M",1,,25,0
2019,138384225,121747605,1,5,33,"M",2,,33,0
2019,138388206,121752448,1,5,41,"M",2,,41,0
2019,138384237,121756656,1,5,56,"M",2,,56,0
2019,138388216,121752456,1,4,,"U",0,,,
2019,138384258,121747638,1,5,53,"M",2,,53,0
2019,138388261,121747656,1,5,11,"M",2,,11,0
2019,138388305,121752511,1,5,33,"F",1,,33,0
2019,138390569,121752518,1,5,30,"M",1,,30,0
2019,138388325,121752521,1,5,61,"F",1,,61,0
2019,138388335,121752529,1,5,35,"M",2,,35,0
2019,138388342,121752536,1,5,55,"F",1,,55,0
2019,138390584,121752540,1,4,,"U",0,,,
2019,138384301,121752544,1,5,18,"M",2,,18,0
2019,138384302,121752544,2,5,17,"M",2,,17,0
2019,138388358,121752546,1,5,22,"F",1,,22,0
2019,138390600,121752552,1,5,17,"M",1,,17,0
2019,138390606,121747713,1,4,,"U",0,,,
2019,138388379,121752566,1,5,25,"M",1,,20,30
2019,138384320,121752571,1,5,32,"M",1,,32,0
2019,138384321,121752571,2,5,34,"M",1,,34,0
2019,138390614,121752569,1,5,24,"M",2,,24,0
2019,138388388,121756732,1,5,39,"F",1,,39,0
2019,138388393,121752579,1,5,30,"M",2,,30,0
2019,138388407,121752589,1,4,,"U",0,,,
2019,138390627,121752594,1,4,,"U",0,,,
2019,138384333,121752595,1,5,36,"M",1,,36,0
2019,138388419,121752600,1,5,55,"F",1,,55,0
2019,138390634,121752602,1,5,52,"M",2,,52,0
2019,138388427,121752609,1,5,62,"F",2,,62,0
2019,138388428,121752609,2,5,40,"M",2,,40,0
2019,138388435,121756755,1,5,28,"M",1,,28,0
2019,138384351,121752625,1,4,,"U",0,,,
2019,138388447,121752627,1,5,30,"M",2,,30,0
2019,138390649,121756763,1,5,52,"M",1,,52,0
2019,138388458,121752636,1,5,43,"F",1,,43,0
2019,138390658,121752644,1,5,45,"M",1,,45,0
2019,138384365,121756771,1,5,18,"F",2,,18,0
2019,138384367,121747763,1,4,,"U",0,,,
2019,138390670,121752650,1,4,,"U",0,,,
2019,138390683,121752663,1,5,44,"F",1,,44,0
2019,138390684,121752663,2,5,50,"M",1,,50,0
2019,138390688,121752666,1,5,35,"M",1,,35,0
2019,138388490,121747786,1,5,21,"F",2,,21,0
2019,138384394,121752688,1,5,26,"M",2,,26,0
2019,138390733,121752717,2,5,23,"F",2,,23,0
2019,138390732,121752717,1,5,38,"F",2,,38,0
2019,138388567,121752728,1,5,35,"M",2,,35,0
2019,138388570,121747837,1,5,25,"M",2,,25,0
2019,138388574,121756817,2,5,28,"F",1,,28,0
2019,138388573,121756817,1,5,33,"M",1,,33,0
2019,138390746,121752743,1,4,,"U",0,,,
2019,138390748,121756823,1,5,52,"F",2,,52,0
2019,138388596,121752744,7,5,35,"M",1,,35,0
2019,138384444,121752754,1,5,46,"M",2,,46,0
2019,138384450,121752757,1,5,37,"M",1,,37,0
2019,138388615,121756837,1,5,25,"F",2,,25,0
2019,138390788,121752783,1,5,51,"M",2,,51,0
2019,138388646,121752783,2,5,55,"F",2,,55,0
2019,138384433,121752744,2,5,44,"F",1,,44,0
2019,138388593,121752744,4,5,30,"F",1,,30,0
2019,138384481,121756871,1,5,22,"M",1,,22,0
2019,138388597,121752744,8,5,52,"M",1,,52,0
2019,138388595,121752744,6,5,44,"M",1,,44,0
2019,138384484,121756873,1,4,,"U",0,,,
2019,138384432,121752744,1,5,25,"M",1,,25,0
2019,138388721,121752835,1,5,39,"M",2,,39,0
2019,138390841,121752840,1,5,34,"M",2,,34,0
2019,138390846,121756884,1,5,37,"F",1,,37,0
2019,138388766,121752859,1,5,41,"M",1,,41,0
2019,138388770,121752863,1,5,27,"M",2,,27,0
2019,138390871,121747964,1,5,30,"M",1,,30,0
2019,138390749,121752744,3,5,34,"M",1,,34,0
2019,138390877,121752873,1,5,56,"M",2,,56,0
2019,138390883,121752882,1,5,41,"M",2,,41,0
2019,138390903,121747986,1,5,21,"M",1,,21,0
2019,138388822,121747993,1,5,51,"M",1,,51,0
2019,138388823,121747993,2,5,27,"F",1,,27,0
2019,138388824,121747993,3,5,38,"M",2,,38,0
2019,138384558,121748015,1,5,32,"M",2,,32,0
2019,138388858,121748019,1,5,46,"M",2,,46,0
2019,138388869,121752949,1,5,26,"M",1,,26,0
2019,138388872,121752952,1,5,18,"M",2,,18,0
2019,138388878,121752958,1,5,16,"M",2,,16,0
2019,138388904,121752975,1,5,53,"M",1,,53,0
2019,138390997,121748056,1,5,41,"M",2,,41,0
2019,138388922,121752992,1,4,,"U",0,,,
2019,138388933,121753003,1,4,,"U",0,,,
2019,138384612,121753009,1,5,16,"M",1,,16,0
2019,138388957,121757015,1,5,15,"F",2,,15,0
2019,138384629,121748089,1,5,31,"M",1,,31,0
2019,138391050,121757025,1,5,26,"M",1,,26,0
2019,138388979,121748099,1,5,19,"M",2,,19,0
2019,138388990,121753055,1,5,18,"M",1,,18,0
2019,138388594,121752744,5,5,30,"M",2,,30,0
2019,138388991,121753055,2,5,31,"M",1,,31,0
2019,138388995,121753061,1,5,31,"M",1,,31,0
2019,138391074,121757041,1,5,29,"M",2,,29,0
2019,138391079,121748123,1,5,43,"F",1,,43,0
2019,138389026,121748132,1,5,40,"F",1,,40,0
2019,138391091,121748133,1,5,31,"M",1,,31,0
2019,138391099,121753095,1,5,23,"M",1,,23,0
2019,138391101,121753097,1,5,38,"M",1,,38,0
2019,138391111,121753108,1,5,47,"M",1,,47,0
2019,138391112,121753108,2,5,28,"U",0,,28,0
2019,138384705,121757070,1,5,63,"M",1,,63,0
2019,138384713,121753132,2,5,32,"M",2,,32,0
2019,138391126,121753132,3,5,28,"F",2,,28,0
2019,138384712,121753132,1,5,38,"M",2,,38,0
2019,138384722,121753145,1,5,51,"M",1,,51,0
2019,138389078,121753150,1,5,32,"F",2,,32,0
2019,138390757,121747859,1,5,23,"M",2,,23,0
2019,138389106,121748197,1,4,,"U",0,,,
2019,138391172,121757109,1,5,77,"M",2,,77,0
2019,138389126,121753187,1,5,48,"F",1,,48,0
2019,138389130,121753190,1,4,,"U",0,,,
2019,138389135,121753196,1,4,,"U",0,,,
2019,138389136,121753197,1,4,,"U",0,,,
2019,138389141,121753202,1,5,14,"F",2,,14,0
2019,138389142,121753202,2,5,14,"F",2,,14,0
2019,138391214,121753204,1,5,18,"F",1,,18,0
2019,138389145,121753206,1,5,26,"M",1,,26,0
2019,138389146,121753207,1,5,36,"M",2,,36,0
2019,138389149,121753209,2,5,41,"M",1,,41,0
2019,138389148,121753209,1,5,31,"M",0,,31,0
2019,138389151,121753210,2,5,28,"M",2,,28,0
2019,138389150,121753210,1,5,35,"M",1,,35,0
2019,138391228,121753213,1,5,23,"M",1,,23,0
2019,138391229,121753213,2,4,,"M",1,,,
2019,138389154,121748242,1,5,25,"M",1,,20,30
2019,138389163,121757153,1,5,34,"F",1,,34,0
2019,138389164,121753222,1,5,31,"F",1,,31,0
2019,138389171,121753228,1,5,19,"M",1,,19,0
2019,138389173,121748264,1,5,35,"F",1,,35,0
2019,138389184,121753237,1,4,,"U",0,,,
2019,138389186,121757169,1,5,19,"F",2,,19,0
2019,138389187,121757169,2,5,18,"F",2,,18,0
2019,138389188,121757169,3,5,18,"F",2,,18,0
2019,138391267,121757169,4,5,20,"M",2,,20,0
2019,138391273,121753245,1,5,24,"M",2,,24,0
2019,138384833,121757173,1,5,40,"M",2,,40,0
2019,138389196,121753248,1,5,29,"M",1,,29,0
2019,138391281,121757182,2,5,28,"M",1,,28,0
2019,138389197,121757182,1,5,59,"F",1,,59,0
2019,138391286,121748288,1,5,30,"F",2,,30,0
2019,138391288,121757185,1,5,33,"M",1,,33,0
2019,138389202,121748293,1,5,34,"F",1,,34,0
2019,138384840,121753250,1,5,26,"M",2,,26,0
2019,138391298,121753254,2,5,56,"F",1,,56,0
2019,138391297,121753254,1,5,60,"M",1,,60,0
2019,138384847,121753256,1,5,36,"F",2,,36,0
2019,138389209,121748300,1,5,23,"F",2,,23,0
2019,138389216,121748314,1,5,55,"M",2,,50,60
2019,138384860,121748317,1,4,,"U",0,,,
2019,138389222,121753267,1,5,33,"F",1,,33,0
2019,138391324,121748325,1,5,32,"F",2,,32,0
2019,138384871,121748328,2,5,34,"F",1,,34,0
2019,138384870,121748328,1,5,41,"F",1,,41,0
2019,138384873,121753275,1,5,16,"M",1,,16,0
2019,138389235,121753283,2,5,47,"F",1,,47,0
2019,138389234,121753283,1,5,58,"M",1,,58,0
2019,138391340,121753284,3,5,45,"M",1,,45,0
2019,138391338,121753284,2,5,34,"M",1,,34,0
2019,138391337,121753284,1,5,36,"M",2,,36,0
2019,138389247,121753296,1,5,12,"M",1,,12,0
2019,138384898,121753301,2,5,28,"F",1,,28,0
2019,138384897,121753301,1,5,45,"F",1,,45,0
2019,138384903,121753305,1,5,43,"F",1,,43,0
2019,138389259,121753309,1,5,35,"M",2,,35,0
2019,138389260,121753310,1,5,27,"M",1,,27,0
2019,138384915,121753314,1,5,29,"M",1,,29,0
2019,138389267,121753316,1,5,31,"F",2,,31,0
2019,138391384,121748372,1,5,31,"F",1,,31,0
2019,139051350,122324372,1,5,16,"F",2,,16,0
2019,139058622,122326052,1,5,29,"M",2,,29,0
2019,139054429,122326038,1,4,,"U",0,,,
2019,139058692,122336120,1,4,,"U",0,,,
2019,139058714,122336138,1,5,25,"F",1,,25,0
2019,139058746,122336157,1,5,26,"F",2,,26,0
2019,139058758,122336168,1,4,,"U",0,,,
2019,139054567,122331993,0,,,"",,,,
2019,139058808,122336218,1,4,,"U",0,,,
2019,139062382,122336218,2,4,,"U",0,,,
2019,139058827,122336241,1,4,,"U",0,,,
2019,139058849,122336264,1,5,51,"M",2,,51,0
2019,139058866,122329806,1,4,,"U",0,,,
2019,139058916,122336300,1,5,50,"F",2,,50,0
2019,139054686,122332107,1,4,,"U",0,,,
2019,139062564,122332144,1,5,26,"M",0,,26,0
2019,139062595,122336354,0,,,"",,,,
2019,139059053,122336411,1,4,,"U",0,,,
2019,139059058,122336411,3,4,,"U",0,,,
2019,139059060,122336411,4,4,,"U",0,,,
2019,139059057,122336411,2,4,,"U",0,,,
2019,139059075,122330018,1,5,20,"M",2,,20,0
2019,139062714,122332228,2,5,19,"M",2,,19,0
2019,139062713,122332228,1,5,21,"M",2,,21,0
2019,139062754,122330060,1,5,27,"M",1,,27,0
2019,139062819,122336495,1,4,,"U",0,,,
2019,139062836,122336514,0,,,"",,,,
2019,139062859,122330145,0,,,"",,,,
2019,139059194,122336538,1,5,35,"M",1,,30,40
2019,139062918,122336574,1,5,25,"M",2,,20,30
2019,139054950,122336578,2,5,44,"M",2,,44,0
2019,139054949,122336578,1,4,,"U",0,,,
2019,121849097,107684164,1,5,19,"M",2,,19,0
2019,121854558,107684239,0,,,"",,,,
2019,139054245,122325975,1,5,37,"M",2,,37,0
2019,139054320,122331779,3,4,,"M",1,,,
2019,139058560,122331779,1,5,29,"M",1,,29,0
2019,139054319,122331779,2,5,27,"M",1,,27,0
2019,139054370,122326004,0,,,"",,,,
2019,139058584,122326017,1,4,,"U",0,,,
2019,139058588,122326022,1,4,,"U",0,,,
2019,121867892,107680533,1,5,67,"F",1,,67,0
2019,139059255,122332375,1,4,,"U",0,,,
2019,139062948,122336589,1,5,26,"F",2,,26,0
2019,121849450,107684364,1,5,48,"M",1,,48,0
2019,121849499,107675047,1,4,,"U",0,,,
2019,121859729,107675062,1,4,,"U",0,,,
2019,121849546,107675102,1,4,,"U",0,,,
2019,121855759,107684435,1,5,24,"M",1,,24,0
2019,121855765,107679017,1,4,,"U",0,,,
2019,121855764,107679019,4,4,,"M",1,,,
2019,121855761,107679019,1,5,33,"M",1,,33,0
2019,121855762,107679019,2,4,,"F",0,,,
2019,121855763,107679019,3,5,26,"M",1,,26,0
2019,121864620,107675166,1,5,37,"M",1,,37,0
2019,121855803,107684492,3,5,22,"M",1,,22,0
2019,121864672,107684492,1,5,30,"M",1,,30,0
2019,121855811,107679056,1,4,,"U",0,,,
2019,139064980,122332396,1,5,52,"F",2,,52,0
2019,139059322,122336641,0,,,"",,,,
2019,139063016,122336646,0,,,"",,,,
2019,139063023,122336653,1,5,47,"M",1,,47,0
2019,139065025,122336676,1,4,,"U",0,,,
2019,139063105,122330358,2,5,24,"M",2,,24,0
2019,139063104,122330358,1,5,23,"M",2,,23,0
2019,139065072,122332487,0,,,"",,,,
2019,139063147,122330396,0,,,"",,,,
2019,139063152,122336736,1,5,43,"M",2,,43,0
2019,139059432,122332500,1,4,,"U",0,,,
2019,139065092,122332516,0,,,"",,,,
2019,139059455,122330431,1,4,,"U",0,,,
2019,139059469,122336774,0,,,"",,,,
2019,139065105,122330450,1,5,37,"M",1,,37,0
2019,139063275,122336815,1,5,33,"M",1,,33,0
2019,121865760,107679451,1,4,,"U",0,,,
2019,121856237,107686139,1,5,33,"M",2,,33,0
2019,139065162,122332585,1,4,,"U",0,,,
2019,139065168,122330540,1,4,,"U",0,,,
2019,139059560,122336855,1,5,26,"M",2,,26,0
2019,139063352,122332603,1,5,64,"M",2,,64,0
2019,139065192,122332606,1,5,29,"F",1,,29,0
2019,139065205,122332618,1,4,,"U",0,,,
2019,139059595,122332623,1,4,,"U",0,,,
2019,139065222,122330597,1,4,,"U",0,,,
2019,139063402,122336904,0,,,"",,,,
2019,139063483,122336962,1,4,,"U",0,,,
2019,121866260,107686533,1,5,27,"M",1,,27,0
2019,121866382,107679661,1,5,48,"M",2,,48,0
2019,121856478,107686653,1,4,,"U",0,,,
2019,121866405,107686673,1,5,33,"M",2,,33,0
2019,121866413,107685352,1,4,,"U",0,,,
2019,121866430,107679678,1,4,,"U",0,,,
2019,139063411,122336912,1,5,12,"M",2,,12,0
2019,139065231,122336921,0,,,"",,,,
2019,139063461,122336945,0,,,"",,,,
2019,139063476,122336956,1,5,32,"M",2,,32,0
2019,139059677,122336962,2,4,,"U",0,,,
2019,139059678,122336962,3,4,,"U",0,,,
2019,139063486,122332674,1,5,40,"M",2,,40,0
2019,139063491,122336967,0,,,"",,,,
2019,139065268,122330683,1,5,46,"M",2,,46,0
2019,139065270,122336975,1,5,32,"F",1,,32,0
2019,139065284,122330715,0,,,"",,,,
2019,139059719,122336995,1,5,30,"M",2,,30,0
2019,139063564,122337005,0,,,"",,,,
2019,139065303,122332725,1,4,,"U",0,,,
2019,139063593,122330781,1,5,27,"M",2,,27,0
2019,139065325,122332737,1,5,16,"M",2,,16,0
2019,139059766,122330790,1,4,,"U",0,,,
2019,139065333,122337038,0,,,"",,,,
2019,139059778,122332748,1,5,27,"M",1,,27,0
2019,139063651,122337056,1,5,58,"M",2,,58,0
2019,139065378,122337077,1,5,30,"M",2,,30,0
2019,139065408,122337105,1,4,,"U",0,,,
2019,139059879,122337115,1,5,39,"M",2,,39,0
2019,139065435,122337121,0,,,"",,,,
2019,139068038,122339873,1,5,13,"M",1,,13,0
2019,139068039,122339873,2,5,11,"M",1,,11,0
2019,139072893,122339879,0,,,"",,,,
2019,139068053,122335116,0,,,"",,,,
2019,139072917,122339899,0,,,"",,,,
2019,139072921,122343528,3,4,,"M",2,,,
2019,139072919,122343528,1,4,,"M",2,,,
2019,139072920,122343528,2,4,,"M",2,,,
2019,139068091,122339910,1,4,,"U",0,,,
2019,139068126,122335178,1,5,25,"M",1,,25,0
2019,139072971,122339953,1,5,41,"F",2,,41,0
2019,139068146,122339958,1,5,42,"F",1,,42,0
2019,139072980,122339967,0,,,"",,,,
2019,139072992,122339978,0,,,"",,,,
2019,139068157,122339982,0,,,"",,,,
2019,139073001,122339984,0,,,"",,,,
2019,139063748,122332825,1,5,69,"M",2,,69,0
2019,139063751,122337123,1,5,31,"M",2,,31,0
2019,139065446,122330948,1,5,42,"F",2,,42,0
2019,139063779,122337153,0,,,"",,,,
2019,139059920,122330982,1,5,29,"M",1,,29,0
2019,139063790,122337158,1,5,25,"F",2,,25,0
2019,139063792,122337158,2,5,21,"F",2,,21,0
2019,139059922,122330986,1,5,28,"F",2,,28,0
2019,139065480,122330995,0,,,"",,,,
2019,139063808,122330996,1,5,16,"F",2,,16,0
2019,139065483,122337163,1,4,,"U",0,,,
2019,139059937,122337174,1,5,22,"F",2,,22,0
2019,139059938,122337174,3,5,40,"F",2,,40,0
2019,139065487,122337174,2,5,25,"F",2,,25,0
2019,139063822,122337174,4,5,18,"F",2,,18,0
2019,139063833,122337179,1,5,34,"M",2,,34,0
2019,139063835,122332868,1,5,43,"M",0,,43,0
2019,139063836,122337184,2,5,37,"M",2,,37,0
2019,139065493,122337184,1,5,39,"M",2,,39,0
2019,139059950,122337187,1,5,45,"M",1,,45,0
2019,139059955,122337192,1,4,,"M",2,,,
2019,139063852,122337195,1,5,42,"M",1,,42,0
2019,139063868,122337200,0,,,"",,,,
2019,139065506,122331038,1,5,35,"M",1,,35,0
2019,139063873,122331044,1,5,31,"F",2,,31,0
2019,139059961,122332879,1,5,40,"M",1,,40,0
2019,139069970,122337208,1,5,21,"F",4,,21,0
2019,139065515,122332891,0,,,"",,,,
2019,139063901,122337213,1,5,34,"F",2,,34,0
2019,139069976,122337214,1,5,34,"F",2,,34,0
2019,139069978,122337214,2,5,14,"F",2,,14,0
2019,139063918,122332898,1,5,20,"F",2,,20,0
2019,139069988,122337226,1,5,15,"M",1,,15,0
2019,139063924,122337228,0,,,"",,,,
2019,139069995,122331092,1,5,30,"M",1,,30,0
2019,139069996,122337236,1,5,26,"M",2,,26,0
2019,139063936,122331093,1,5,20,"M",1,,20,0
2019,139070000,122331099,2,5,16,"F",1,,16,0
2019,139063944,122331099,1,5,19,"F",1,,19,0
2019,139065543,122341107,0,,,"",,,,
2019,139070002,122337245,1,5,55,"F",2,,50,60
2019,139063957,122332910,2,4,,"U",0,,,
2019,139070007,122332910,3,4,,"U",0,,,
2019,139063956,122332910,1,4,,"U",0,,,
2019,139070008,122332910,4,4,,"U",0,,,
2019,139070024,122337269,1,5,40,"M",2,,40,0
2019,139064004,122332930,0,,,"",,,,
2019,139064006,122337275,1,5,38,"M",1,,38,0
2019,139064002,122341146,1,5,84,"M",1,,84,0
2019,139070049,122341152,1,5,44,"F",2,,44,0
2019,139065572,122337283,1,5,60,"M",2,,60,0
2019,139065579,122337292,0,,,"",,,,
2019,139064017,122337293,1,5,22,"F",1,,22,0
2019,139070068,122332951,0,,,"",,,,
2019,139065595,122332965,0,,,"",,,,
2019,139065596,122332963,1,5,35,"F",0,,30,40
2019,139064046,122337312,0,,,"",,,,
2019,139070104,122337320,1,5,38,"M",2,,38,0
2019,139064062,122337321,1,4,,"U",0,,,
2019,139064065,122341209,1,5,32,"M",1,,32,0
2019,139064072,122337331,1,5,22,"F",2,,22,0
2019,139065620,122341232,1,4,,"M",1,,,
2019,139070145,122337350,1,5,48,"F",1,,48,0
2019,139070144,122337355,1,5,26,"M",2,,26,0
2019,139064106,122337359,1,5,24,"F",1,,24,0
2019,139064109,122337359,3,5,30,"M",2,,30,0
2019,139064107,122337359,2,5,60,"M",2,,60,0
2019,139065628,122337362,1,4,,"M",2,,,
2019,139070158,122332998,0,,,"",,,,
